2018-05-10T05:33:00.000,fascia5-11,Heavy Traffic:962/Other:270/Mechanical Problem:184,fascia12-19,Heavy Traffic:351/Late return from Field Trip:104/Mechanical Problem:76
2018-05-17T05:10:00.000,fascia5-11,Heavy Traffic:1229/Other:232/Mechanical Problem:186,fascia12-19,Heavy Traffic:297/Mechanical Problem:74/Late return from Field Trip:69
2018-05-24T05:15:00.000,fascia5-11,Heavy Traffic:909/Other:195/Mechanical Problem:148,fascia12-19,Heavy Traffic:229/Late return from Field Trip:116/Mechanical Problem:60
2018-05-31T05:20:00.000,fascia5-11,Heavy Traffic:1221/Other:267/Mechanical Problem:216,fascia12-19,Heavy Traffic:264/Late return from Field Trip:131/Mechanical Problem:81
2018-06-07T06:15:00.000,fascia5-11,Heavy Traffic:907/Other:199/Mechanical Problem:165,fascia12-19,Heavy Traffic:288/Late return from Field Trip:122/Other:90
2018-06-14T05:45:00.000,fascia5-11,Heavy Traffic:756/Other:142/Mechanical Problem:123,fascia12-19,Heavy Traffic:146/Late return from Field Trip:64/Mechanical Problem:50
2018-06-25T06:01:00.000,fascia5-11,Heavy Traffic:125/Other:34/Mechanical Problem:15,fascia12-19,
2018-09-04T05:43:00.000,fascia5-11,Heavy Traffic:359/Other:91/Mechanical Problem:90,fascia12-19,Heavy Traffic:31/Mechanical Problem:22/Won`t Start:11
2018-09-06T05:17:00.000,fascia5-11,Heavy Traffic:1129/Mechanical Problem:190/Other:169,fascia12-19,Heavy Traffic:109/Other:104/Mechanical Problem:75
2018-09-13T05:33:00.000,fascia5-11,Heavy Traffic:1699/Mechanical Problem:231/Other:207,fascia12-19,Heavy Traffic:401/Mechanical Problem:85/Other:71
2018-09-20T05:29:00.000,fascia5-11,Heavy Traffic:1633/Other:220/Mechanical Problem:169,fascia12-19,Heavy Traffic:417/Mechanical Problem:48/Other:43
2018-09-27T05:14:00.000,fascia5-11,Heavy Traffic:683/Mechanical Problem:82/Other:70,fascia12-19,Heavy Traffic:202/Other:39/Mechanical Problem:39
2018-10-04T05:55:00.000,fascia5-11,Heavy Traffic:464/Mechanical Problem:72/Other:70,fascia12-19,Heavy Traffic:198/Mechanical Problem:29/Other:26
2018-10-11T05:30:00.000,fascia5-11,Heavy Traffic:1392/Other:198/Mechanical Problem:198,fascia12-19,Heavy Traffic:491/Mechanical Problem:95/Other:68
2018-10-18T05:00:00.000,fascia5-11,Heavy Traffic:2249/Other:314/Mechanical Problem:257,fascia12-19,Heavy Traffic:757/Mechanical Problem:148/Other:103
2018-10-25T05:20:00.000,fascia5-11,Heavy Traffic:1754/Other:330/Mechanical Problem:224,fascia12-19,Heavy Traffic:604/Mechanical Problem:103/Late return from Field Trip:91
2018-11-01T05:16:00.000,fascia5-11,Heavy Traffic:2026/Other:343/Mechanical Problem:250,fascia12-19,Heavy Traffic:724/Mechanical Problem:88/Other:86
2018-11-08T05:30:00.000,fascia5-11,Heavy Traffic:2359/Other:327/Mechanical Problem:246,fascia12-19,Heavy Traffic:699/Mechanical Problem:114/Other:70
2018-11-15T05:30:00.000,fascia5-11,Heavy Traffic:2854/Other:492/Weather Conditions:423,fascia12-19,Heavy Traffic:921/Weather Conditions:146/Other:104
2018-11-23T07:35:00.000,fascia5-11,Heavy Traffic:1914/Other:280/Mechanical Problem:251,fascia12-19,Heavy Traffic:706/Late return from Field Trip:75/Other:59
2018-11-29T05:32:00.000,fascia5-11,Heavy Traffic:1450/Other:233/Mechanical Problem:193,fascia12-19,Heavy Traffic:516/Other:77/Mechanical Problem:63
2018-12-06T06:15:00.000,fascia5-11,Heavy Traffic:16/Other:8/Flat Tire:4,fascia12-19,Heavy Traffic:5/Other:4/Mechanical Problem:3
2018-12-13T06:25:00.000,fascia5-11,Other:12/Heavy Traffic:10/Mechanical Problem:5,fascia12-19,Heavy Traffic:2/Other:2/Mechanical Problem:2
2018-12-20T06:15:00.000,fascia5-11,Heavy Traffic:11/Mechanical Problem:5/Other:2,fascia12-19,Other:1/Mechanical Problem:1
2019-01-02T06:43:00.000,fascia5-11,Heavy Traffic:5/Other:3/Won`t Start:1,fascia12-19,Won`t Start:1
2019-01-03T06:04:00.000,fascia5-11,Heavy Traffic:1061/Other:187/Mechanical Problem:139,fascia12-19,Heavy Traffic:420/Other:78/Mechanical Problem:54
2019-01-10T05:24:00.000,fascia5-11,Heavy Traffic:1285/Other:230/Mechanical Problem:170,fascia12-19,Heavy Traffic:459/Other:90/Mechanical Problem:39
2019-01-17T05:30:00.000,fascia5-11,Heavy Traffic:1090/Mechanical Problem:180/Other:174,fascia12-19,Heavy Traffic:399/Other:73/Mechanical Problem:31
